latitude,longitude,tas_anom,pays
18.5,25.5,2.3223288,SDN
18.5,26.5,2.317785,SDN
18.5,27.5,2.3207395,SDN
18.5,28.5,2.2977536,SDN
18.5,29.5,2.2878575,SDN
18.5,30.5,2.2937582,SDN
18.5,31.5,2.271829,SDN
18.5,32.5,2.2435887,SDN
18.5,33.5,2.2188141,SDN
18.5,34.5,2.1729324,SDN
18.5,35.5,2.1021774,SDN
18.5,36.5,2.0194728,SDN
18.5,37.5,1.8606837,SDN
18.5,38.5,1.7244794,USA
18.5,39.5,1.7034985,USA
18.5,40.5,1.7602954,USA
18.5,41.5,1.8996897,SAU
18.5,42.5,2.028371,SAU
18.5,43.5,2.243834,USA
18.5,44.5,2.370956,SAU
18.5,45.5,2.4173987,SAU
18.5,46.5,2.453797,SAU
18.5,47.5,2.4680023,SAU
18.5,48.5,2.4555173,SAU
18.5,49.5,2.4140823,YEM
18.5,50.5,2.3709295,YEM
18.5,51.5,2.2820988,USA
18.5,52.5,2.1644256,OMN
18.5,53.5,2.045547,OMN
18.5,54.5,1.9258364,OMN
18.5,55.5,1.776061,OMN
18.5,56.5,1.6514592,USA
18.5,57.5,1.5227592,USA
18.5,58.5,1.4994267,USA
18.5,59.5,1.4935354,USA
18.5,60.5,1.5027547,USA
18.5,61.5,1.5095434,USA
18.5,62.5,1.5099493,USA
18.5,63.5,1.5116662,USA
18.5,64.5,1.5115882,USA
18.5,65.5,1.5044103,USA
18.5,66.5,1.4992414,USA
18.5,67.5,1.4929756,USA
18.5,68.5,1.4845552,USA
18.5,69.5,1.4674922,USA
18.5,70.5,1.4605352,USA
18.5,71.5,1.4996932,USA
18.5,72.5,1.5293223,USA
18.5,73.5,1.6386659,IND
18.5,74.5,1.673908,USA
18.5,75.5,1.6970195,USA
18.5,76.5,1.6734477,USA
18.5,77.5,1.674318,USA
18.5,78.5,1.6557373,USA
18.5,79.5,1.620104,USA
18.5,80.5,1.6092453,USA
18.5,81.5,1.5651184,IND
18.5,82.5,1.5126696,IND
18.5,83.5,1.3952049,USA
18.5,84.5,1.3161027,IND
18.5,85.5,1.2480435,IND
18.5,86.5,1.2377362,IND
18.5,87.5,1.2446915,IND
18.5,88.5,1.263461,IND
18.5,89.5,1.2764953,IND
18.5,90.5,1.2909604,USA
18.5,91.5,1.3194402,USA
18.5,92.5,1.4163388,USA
18.5,93.5,1.5410978,USA
18.5,94.5,1.7803344,MMR
18.5,95.5,1.8392045,MMR
18.5,96.5,1.8901322,MMR
18.5,97.5,1.8735636,MMR
18.5,98.5,1.8263488,THA
18.5,99.5,1.8333188,THA
18.5,100.5,1.8478651,THA
18.5,101.5,1.8555912,LAO
18.5,102.5,1.918544,LAO
18.5,103.5,1.8660866,LAO
18.5,104.5,1.8778645,LAO
18.5,105.5,1.8029034,VNM
18.5,106.5,1.714094,USA
18.5,107.5,1.669064,VNM
18.5,108.5,1.6457239,CHE
18.5,109.5,1.577402,USA
18.5,110.5,1.5091126,USA
18.5,111.5,1.434601,USA
18.5,112.5,1.4056597,USA
18.5,113.5,1.3911427,USA
18.5,114.5,1.3777506,USA
18.5,115.5,1.3679438,USA
18.5,116.5,1.3584231,USA
18.5,117.5,1.3510256,USA
18.5,118.5,1.3661958,USA
18.5,119.5,1.3849434,USA
18.5,120.5,1.3892472,USA
18.5,121.5,1.3997829,PHL
18.5,122.5,1.3726727,USA
18.5,123.5,1.3590838,USA
18.5,124.5,1.3597821,USA
18.5,125.5,1.359513,USA
18.5,126.5,1.3608195,USA
18.5,127.5,1.3622148,USA
18.5,128.5,1.361395,USA
18.5,129.5,1.3622513,USA
18.5,130.5,1.3634644,USA
18.5,131.5,1.3654411,USA
18.5,132.5,1.3673457,USA
18.5,133.5,1.3694283,USA
18.5,134.5,1.3717728,USA
18.5,135.5,1.3727309,USA
18.5,136.5,1.3739978,USA
18.5,137.5,1.3744115,USA
18.5,138.5,1.3749677,USA
18.5,139.5,1.3763167,USA
18.5,140.5,1.3764994,USA
18.5,141.5,1.3755071,USA
18.5,142.5,1.3760616,USA
18.5,143.5,1.376002,USA
18.5,144.5,1.375898,USA
18.5,145.5,1.3758987,USA
18.5,146.5,1.3762573,USA
18.5,147.5,1.3775442,USA
18.5,148.5,1.3788394,USA
18.5,149.5,1.381317,USA
18.5,150.5,1.3837628,USA
18.5,151.5,1.385093,USA
19.5,-170.5,1.4314852,USA
19.5,-169.5,1.4299988,USA
19.5,-168.5,1.4296308,USA
19.5,-167.5,1.4286447,USA
19.5,-166.5,1.428138,USA
19.5,-165.5,1.4272659,USA
19.5,-164.5,1.4274406,USA
19.5,-163.5,1.4264777,USA
19.5,-162.5,1.4304745,USA
19.5,-161.5,1.43113,USA
19.5,-160.5,1.4390173,USA
19.5,-159.5,1.4473922,USA
19.5,-158.5,1.4620525,USA
19.5,-157.5,1.4757147,USA
19.5,-156.5,1.4960532,USA
19.5,-155.5,1.4961289,USA
19.5,-154.5,1.4611883,USA
19.5,-153.5,1.4531121,USA
19.5,-152.5,1.4602727,USA
19.5,-151.5,1.4690559,USA
19.5,-150.5,1.4736595,USA
19.5,-149.5,1.4823829,USA
19.5,-148.5,1.4872493,USA
19.5,-147.5,1.4956268,USA
19.5,-146.5,1.5027461,USA
19.5,-145.5,1.5094796,USA
19.5,-144.5,1.5167093,USA
19.5,-143.5,1.5234588,USA
19.5,-142.5,1.5314991,USA
19.5,-141.5,1.5370244,USA
19.5,-140.5,1.5439982,USA
19.5,-139.5,1.5496218,USA
19.5,-138.5,1.5589004,USA
19.5,-137.5,1.565026,USA
19.5,-136.5,1.5727377,USA
19.5,-135.5,1.5803467,USA
19.5,-134.5,1.586938,USA
19.5,-133.5,1.5943731,USA
19.5,-132.5,1.6004672,USA
19.5,-131.5,1.605897,USA
19.5,-130.5,1.6112053,USA
19.5,-129.5,1.6144722,USA
19.5,-128.5,1.618882,USA
19.5,-127.5,1.6193019,USA
19.5,-126.5,1.6192281,USA
19.5,-125.5,1.6155845,USA
19.5,-124.5,1.6099482,USA
19.5,-123.5,1.6036733,USA
19.5,-122.5,1.5923795,USA
19.5,-121.5,1.5808172,USA
19.5,-120.5,1.5634053,USA
19.5,-119.5,1.5472107,USA
19.5,-118.5,1.5259131,USA
19.5,-117.5,1.5105082,USA
19.5,-116.5,1.4905863,USA
19.5,-115.5,1.4714704,USA
19.5,-114.5,1.4550797,USA
19.5,-113.5,1.4392853,USA
19.5,-112.5,1.4194883,USA
19.5,-111.5,1.4035167,MEX
19.5,-110.5,1.3904477,MEX
19.5,-109.5,1.3922758,USA
19.5,-108.5,1.3994882,USA
19.5,-107.5,1.4219878,USA
19.5,-106.5,1.5438372,USA
19.5,-105.5,1.6830951,USA
19.5,-104.5,1.7972966,MEX
19.5,-103.5,1.8438274,MEX
19.5,-102.5,1.8728775,MEX
19.5,-101.5,1.8980397,MEX
19.5,-100.5,1.9364555,MEX
19.5,-99.5,1.9489468,MEX
19.5,-98.5,1.9092385,MEX
19.5,-97.5,1.8189459,MEX
19.5,-96.5,1.6956741,MEX
19.5,-95.5,1.6090398,USA
19.5,-94.5,1.5602084,USA
19.5,-93.5,1.5734116,USA
19.5,-92.5,1.6045563,USA
19.5,-91.5,1.6750615,USA
19.5,-90.5,1.7931646,MEX
19.5,-89.5,1.7310022,USA
19.5,-88.5,1.6224602,MEX
19.5,-87.5,1.5049543,MEX
19.5,-86.5,1.441303,USA
19.5,-85.5,1.4329756,USA
19.5,-84.5,1.4409797,USA
19.5,-83.5,1.4496294,USA
19.5,-82.5,1.4612882,USA
19.5,-81.5,1.4686205,USA
19.5,-80.5,1.4863253,USA
19.5,-79.5,1.5056987,USA
19.5,-78.5,1.5229198,USA
19.5,-77.5,1.5427631,USA
19.5,-76.5,1.5428256,USA
19.5,-75.5,1.52647,USA
19.5,-74.5,1.568457,USA
19.5,-73.5,1.5994959,USA
19.5,-72.5,1.6530818,HTI
19.5,-71.5,1.670664,USA
19.5,-70.5,1.5661556,DOM
19.5,-69.5,1.485104,USA
19.5,-68.5,1.4188559,USA
19.5,-67.5,1.4048015,USA
19.5,-66.5,1.398278,USA
19.5,-65.5,1.3891821,USA
19.5,-64.5,1.3805064,USA
19.5,-63.5,1.3708425,USA
19.5,-62.5,1.3651955,USA
19.5,-61.5,1.3614132,USA
19.5,-60.5,1.3567346,USA
19.5,-59.5,1.3505969,USA
19.5,-58.5,1.3424954,NLD
19.5,-57.5,1.3351221,NLD
19.5,-56.5,1.3294215,NLD
19.5,-55.5,1.3223729,NLD
19.5,-54.5,1.3164617,FRA
19.5,-53.5,1.30787,FRA
19.5,-52.5,1.3028252,USA
19.5,-51.5,1.295858,USA
19.5,-50.5,1.28967,USA
19.5,-49.5,1.2833948,FRA
19.5,-48.5,1.2747552,FRA
19.5,-47.5,1.2679596,FRA
19.5,-46.5,1.2609626,FRA
19.5,-45.5,1.2508907,FRA
19.5,-44.5,1.2447315,FRA
19.5,-43.5,1.235614,FRA
19.5,-42.5,1.228197,FRA
19.5,-41.5,1.2214742,FRA
19.5,-40.5,1.2108281,FRA
19.5,-39.5,1.2032741,FRA
19.5,-38.5,1.1953756,FRA
19.5,-37.5,1.1863004,FRA
19.5,-36.5,1.1793453,FRA
19.5,-35.5,1.1712668,FRA
19.5,-34.5,1.1663741,FRA
19.5,-33.5,1.160347,USA
19.5,-32.5,1.1553011,USA
19.5,-31.5,1.1489352,USA
19.5,-30.5,1.1452938,USA
19.5,-29.5,1.1382017,USA
19.5,-28.5,1.1356306,USA
19.5,-27.5,1.1323057,FRA
19.5,-26.5,1.1348529,FRA
19.5,-25.5,1.1362984,FRA
19.5,-24.5,1.1375723,FRA
19.5,-23.5,1.1514789,FRA
19.5,-22.5,1.1635706,FRA
19.5,-21.5,1.1813692,FRA
19.5,-20.5,1.2052498,FRA
19.5,-19.5,1.2266318,FRA
19.5,-18.5,1.2982993,FRA
19.5,-17.5,1.369122,FRA
19.5,-16.5,1.6225054,FRA
19.5,-15.5,1.9195737,FRA
19.5,-14.5,2.1127489,FRA
19.5,-13.5,2.1912038,FRA
19.5,-12.5,2.265241,FRA
19.5,-11.5,2.31895,FRA
19.5,-10.5,2.3562222,FRA
19.5,-9.5,2.3802216,FRA
19.5,-8.5,2.4092388,FRA
19.5,-7.5,2.4280171,FRA
19.5,-6.5,2.4413433,FRA
19.5,-5.5,2.4516544,FRA
19.5,-4.5,2.4524329,FRA
19.5,-3.5,2.441328,FRA
19.5,-2.5,2.4236412,FRA
19.5,-1.5,2.3936136,FRA
19.5,-0.5,2.3739471,FRA
19.5,0.5,2.3623145,FRA
19.5,1.5,2.3442461,FRA
19.5,2.5,2.3373241,FRA
19.5,3.5,2.3431048,FRA
19.5,4.5,2.3421602,FRA
19.5,5.5,2.3344455,FRA
19.5,6.5,2.3202753,FRA
19.5,7.5,2.3152144,FRA
19.5,8.5,2.3280787,FRA
19.5,9.5,2.3603795,FRA
19.5,10.5,2.3768215,FRA
19.5,11.5,2.3694859,FRA
19.5,12.5,2.3566656,FRA
19.5,13.5,2.3516216,FRA
19.5,14.5,2.3398914,FRA
19.5,15.5,2.3031158,FRA
19.5,16.5,2.2520735,FRA
19.5,17.5,2.227304,FRA
19.5,18.5,2.2209198,FRA
19.5,19.5,2.2486212,FRA
19.5,20.5,2.2798855,FRA
19.5,21.5,2.2954044,FRA
19.5,22.5,2.304522,FRA
19.5,23.5,2.3134146,FRA
19.5,24.5,2.3251815,SDN
19.5,25.5,2.3352935,SDN
19.5,26.5,2.3374603,SDN
19.5,27.5,2.3447924,SDN
19.5,28.5,2.334109,SDN
19.5,29.5,2.3267395,SDN
19.5,30.5,2.332622,SDN
19.5,31.5,2.3251774,SDN
19.5,32.5,2.3198597,SDN
19.5,33.5,2.2768593,SDN
19.5,34.5,2.2162457,SDN
19.5,35.5,2.128819,SDN
19.5,36.5,1.9907163,SDN
19.5,37.5,1.7831457,USA
19.5,38.5,1.7140496,USA
19.5,39.5,1.7602439,USA
19.5,40.5,1.8860433,USA
19.5,41.5,2.0510578,SAU
19.5,42.5,2.1661403,SAU
19.5,43.5,2.349533,SAU
19.5,44.5,2.4569595,USA
19.5,45.5,2.5019932,SAU
19.5,46.5,2.530797,SAU
19.5,47.5,2.5291646,SAU
19.5,48.5,2.5315437,SAU
19.5,49.5,2.5014145,SAU
19.5,50.5,2.4739132,SAU
19.5,51.5,2.4282796,SAU
19.5,52.5,2.3471303,SAU
19.5,53.5,2.2483363,OMN
19.5,54.5,2.13455,OMN
19.5,55.5,1.9892322,OMN
19.5,56.5,1.8314928,USA
19.5,57.5,1.6395704,USA
19.5,58.5,1.5224515,USA
19.5,59.5,1.4760215,USA
19.5,60.5,1.485258,USA
19.5,61.5,1.4905387,USA
19.5,62.5,1.4942894,USA
19.5,63.5,1.5010098,USA
19.5,64.5,1.5050297,USA
19.5,65.5,1.5024083,USA
19.5,66.5,1.5018277,USA
19.5,67.5,1.4994034,USA
19.5,68.5,1.4925439,USA
19.5,69.5,1.4779854,USA
19.5,70.5,1.4687587,USA
19.5,71.5,1.522938,USA
19.5,72.5,1.5658776,USA
19.5,73.5,1.6671166,IND
19.5,74.5,1.6958272,USA
19.5,75.5,1.7201786,USA
19.5,76.5,1.7143053,USA
19.5,77.5,1.7074018,USA
19.5,78.5,1.7044805,USA
19.5,79.5,1.7062978,USA
19.5,80.5,1.724429,IND
19.5,81.5,1.6974393,IND
19.5,82.5,1.6275698,IND
19.5,83.5,1.5623189,IND
19.5,84.5,1.4738435,IND
19.5,85.5,1.3341464,IND
19.5,86.5,1.2731193,IND
19.5,87.5,1.2546152,IND
19.5,88.5,1.2671764,IND
19.5,89.5,1.2810527,IND
19.5,90.5,1.3091469,USA
19.5,91.5,1.3507082,USA
19.5,92.5,1.4541191,USA
19.5,93.5,1.6242061,USA
19.5,94.5,1.7660438,MMR
19.5,95.5,1.7982043,MMR
19.5,96.5,1.8412516,MMR
19.5,97.5,1.8232521,MMR
19.5,98.5,1.8316449,THA
19.5,99.5,1.8761456,THA
19.5,100.5,1.8921145,THA
19.5,101.5,1.8865069,LAO
19.5,102.5,1.8873491,LAO
19.5,103.5,1.8740596,LAO
19.5,104.5,1.9057512,VNM
19.5,105.5,1.8533298,VNM
19.5,106.5,1.7858635,CHE
19.5,107.5,1.7703514,CHE
19.5,108.5,1.7693186,CHE
19.5,109.5,1.7177355,USA
19.5,110.5,1.6399157,CHE
19.5,111.5,1.5039927,CHE
19.5,112.5,1.4538287,CHE
19.5,113.5,1.4294653,CHE
19.5,114.5,1.4079514,USA
19.5,115.5,1.3927186,USA
19.5,116.5,1.377564,USA
19.5,117.5,1.3647407,USA
19.5,118.5,1.3608845,USA
19.5,119.5,1.3608037,USA
19.5,120.5,1.3592389,USA
19.5,121.5,1.3632139,USA
19.5,122.5,1.3658737,USA
19.5,123.5,1.3645207,USA
19.5,124.5,1.3707917,USA
19.5,125.5,1.3730756,USA
19.5,126.5,1.3756548,USA
19.5,127.5,1.3776889,USA
19.5,128.5,1.376707,USA
19.5,129.5,1.377292,USA
19.5,130.5,1.3791893,USA
19.5,131.5,1.380711,USA
19.5,132.5,1.3824424,USA
19.5,133.5,1.3836848,USA
19.5,134.5,1.3848859,USA
19.5,135.5,1.3858562,USA
19.5,136.5,1.3868953,USA
19.5,137.5,1.3876563,USA
19.5,138.5,1.3889567,USA
19.5,139.5,1.3907814,USA
19.5,140.5,1.391749,USA
19.5,141.5,1.3925965,USA
19.5,142.5,1.3936238,USA
19.5,143.5,1.3940034,USA
19.5,144.5,1.3934507,USA
19.5,145.5,1.3936588,USA
19.5,146.5,1.3941275,USA
19.5,147.5,1.3956398,USA
19.5,148.5,1.3967443,USA
19.5,149.5,1.3991205,USA
19.5,150.5,1.4008235,USA
19.5,151.5,1.4018126,USA
19.5,152.5,1.403131,USA
19.5,153.5,1.4039593,USA
19.5,154.5,1.4053633,USA
19.5,155.5,1.4061674,USA
19.5,156.5,1.4074161,USA
19.5,157.5,1.4083714,USA
20.5,-171.5,1.4457296,USA
20.5,-170.5,1.4431982,USA
20.5,-169.5,1.4402674,USA
20.5,-168.5,1.4385017,USA
20.5,-167.5,1.4369626,USA
20.5,-166.5,1.4359719,USA
20.5,-165.5,1.4352931,USA
20.5,-164.5,1.4357538,USA
20.5,-163.5,1.4343622,USA
20.5,-162.5,1.438081,USA
20.5,-161.5,1.4380952,USA
20.5,-160.5,1.4455228,USA
20.5,-159.5,1.4520417,USA
20.5,-158.5,1.4631696,USA
20.5,-157.5,1.4708672,USA
20.5,-156.5,1.4821345,USA
20.5,-155.5,1.4735658,USA
20.5,-154.5,1.4560242,USA
20.5,-153.5,1.4553784,USA
20.5,-152.5,1.46231,USA
20.5,-151.5,1.47205,USA
20.5,-150.5,1.4780817,USA
20.5,-149.5,1.4880147,USA
20.5,-148.5,1.4934257,USA
20.5,-147.5,1.5024189,USA
20.5,-146.5,1.510037,USA
20.5,-145.5,1.5183433,USA
20.5,-144.5,1.5257999,USA
20.5,-143.5,1.5328591,USA
20.5,-142.5,1.5411221,USA
20.5,-141.5,1.546978,USA
20.5,-140.5,1.5539685,USA
20.5,-139.5,1.559341,USA
20.5,-138.5,1.5675979,USA
20.5,-137.5,1.5734558,USA
20.5,-136.5,1.5811913,USA
20.5,-135.5,1.5891955,USA
20.5,-134.5,1.5959375,USA
20.5,-133.5,1.6047466,USA
20.5,-132.5,1.6117989,USA
20.5,-131.5,1.6183891,USA
20.5,-130.5,1.6241235,USA
20.5,-129.5,1.6294352,USA
20.5,-128.5,1.6356674,USA
20.5,-127.5,1.6380831,USA
20.5,-126.5,1.639109,USA
20.5,-125.5,1.6370448,USA
20.5,-124.5,1.6340388,USA
20.5,-123.5,1.6291343,USA
20.5,-122.5,1.6180178,USA
20.5,-121.5,1.6082094,USA
20.5,-120.5,1.5890689,USA
20.5,-119.5,1.5710905,USA
20.5,-118.5,1.5430461,USA
20.5,-117.5,1.5247698,USA
20.5,-116.5,1.4972079,USA
20.5,-115.5,1.4698646,USA
20.5,-114.5,1.4493083,USA
20.5,-113.5,1.4308625,USA
20.5,-112.5,1.4109863,USA
20.5,-111.5,1.3956745,USA
20.5,-110.5,1.3859233,USA
20.5,-109.5,1.3904729,MEX
20.5,-108.5,1.410084,MEX
20.5,-107.5,1.4406021,USA
20.5,-106.5,1.5796641,USA
20.5,-105.5,1.7503191,USA
20.5,-104.5,1.8358027,MEX
20.5,-103.5,1.8849299,MEX
20.5,-102.5,1.8894986,MEX
20.5,-101.5,1.9246317,MEX
20.5,-100.5,1.9473841,MEX
20.5,-99.5,1.9228839,MEX
20.5,-98.5,1.843314,MEX
20.5,-97.5,1.7663541,MEX
20.5,-96.5,1.6227008,USA
20.5,-95.5,1.547273,USA
20.5,-94.5,1.5133505,USA
20.5,-93.5,1.5080613,USA
20.5,-92.5,1.5195302,USA
20.5,-91.5,1.5933713,USA
20.5,-90.5,1.7114855,MEX
20.5,-89.5,1.703717,USA
20.5,-88.5,1.6479151,USA
20.5,-87.5,1.5380175,USA
20.5,-86.5,1.4563723,USA
20.5,-85.5,1.4457804,USA
20.5,-84.5,1.4553492,USA
20.5,-83.5,1.4699925,USA
20.5,-82.5,1.4908519,USA
20.5,-81.5,1.5033917,USA
20.5,-80.5,1.5336286,USA
20.5,-79.5,1.5706604,USA
20.5,-78.5,1.6006135,USA
20.5,-77.5,1.63961,CUB
20.5,-76.5,1.6065928,USA
20.5,-75.5,1.5464603,CUB
20.5,-74.5,1.5083934,USA
20.5,-73.5,1.4916056,USA
20.5,-72.5,1.497692,USA
20.5,-71.5,1.4915622,USA
20.5,-70.5,1.4476308,USA
20.5,-69.5,1.4326973,USA
20.5,-68.5,1.4149008,USA
20.5,-67.5,1.4122534,USA
20.5,-66.5,1.4082435,USA
20.5,-65.5,1.4027483,USA
20.5,-64.5,1.3975737,USA
20.5,-63.5,1.3915226,USA
20.5,-62.5,1.3868372,USA
20.5,-61.5,1.3817053,USA
20.5,-60.5,1.3771564,USA
20.5,-59.5,1.3705568,USA
20.5,-58.5,1.363914,USA
20.5,-57.5,1.3570205,USA
20.5,-56.5,1.3520409,NLD
20.5,-55.5,1.3452537,NLD
20.5,-54.5,1.3403062,NLD
20.5,-53.5,1.3319491,FRA
20.5,-52.5,1.3259082,FRA
20.5,-51.5,1.3193693,FRA
20.5,-50.5,1.3132571,FRA
20.5,-49.5,1.3083987,USA
20.5,-48.5,1.3009175,USA
20.5,-47.5,1.2954961,USA
20.5,-46.5,1.2892525,FRA
20.5,-45.5,1.2798322,FRA
20.5,-44.5,1.2757477,FRA
20.5,-43.5,1.2667329,FRA
20.5,-42.5,1.2612902,FRA
20.5,-41.5,1.2543286,FRA
20.5,-40.5,1.2469621,FRA
20.5,-39.5,1.2407382,FRA
20.5,-38.5,1.2338593,FRA
20.5,-37.5,1.224011,FRA
20.5,-36.5,1.2169256,FRA
20.5,-35.5,1.2066405,FRA
20.5,-34.5,1.1989336,FRA
20.5,-33.5,1.1891143,FRA
20.5,-32.5,1.1816379,USA
20.5,-31.5,1.1702478,USA
20.5,-30.5,1.1623243,USA
20.5,-29.5,1.1498972,USA
20.5,-28.5,1.1414129,USA
20.5,-27.5,1.1316358,USA
20.5,-26.5,1.1257992,FRA
20.5,-25.5,1.1178577,FRA
20.5,-24.5,1.1123794,FRA
20.5,-23.5,1.1144388,FRA
20.5,-22.5,1.1162338,FRA
20.5,-21.5,1.1249205,FRA
20.5,-20.5,1.1411728,FRA
20.5,-19.5,1.1577258,FRA
20.5,-18.5,1.2526426,FRA
20.5,-17.5,1.355055,FRA
20.5,-16.5,1.6635592,FRA
20.5,-15.5,1.9826404,FRA
20.5,-14.5,2.1588063,FRA
20.5,-13.5,2.2369475,FRA
20.5,-12.5,2.3016617,FRA
20.5,-11.5,2.3423252,FRA
20.5,-10.5,2.3749619,FRA
20.5,-9.5,2.39823,FRA
20.5,-8.5,2.4234614,FRA
20.5,-7.5,2.437965,FRA
20.5,-6.5,2.452898,FRA
20.5,-5.5,2.459615,FRA
20.5,-4.5,2.4661503,FRA
20.5,-3.5,2.468964,FRA
20.5,-2.5,2.4658418,FRA
20.5,-1.5,2.453584,FRA
20.5,-0.5,2.4407141,FRA
20.5,0.5,2.4268363,FRA
20.5,1.5,2.4129877,FRA
20.5,2.5,2.4038548,FRA
20.5,3.5,2.3980474,FRA
20.5,4.5,2.3940403,FRA
20.5,5.5,2.3832242,FRA
20.5,6.5,2.37458,FRA
20.5,7.5,2.3672585,FRA
20.5,8.5,2.3746505,FRA
20.5,9.5,2.3783288,FRA
20.5,10.5,2.3781729,FRA
20.5,11.5,2.3741186,FRA
20.5,12.5,2.358251,FRA
20.5,13.5,2.34649,FRA
20.5,14.5,2.3279698,FRA
20.5,15.5,2.2913713,FRA
20.5,16.5,2.2373667,FRA
20.5,17.5,2.2170973,FRA
20.5,18.5,2.224541,FRA
20.5,19.5,2.273244,FRA
20.5,20.5,2.3165224,FRA
20.5,21.5,2.3268325,FRA
20.5,22.5,2.3228142,FRA
20.5,23.5,2.324321,FRA
20.5,24.5,2.329738,LBY
20.5,25.5,2.3357472,SDN
20.5,26.5,2.3385642,SDN
20.5,27.5,2.354863,SDN
20.5,28.5,2.363585,SDN
20.5,29.5,2.3597069,SDN
20.5,30.5,2.3602972,SDN
20.5,31.5,2.3581982,SDN
20.5,32.5,2.3602474,SDN
20.5,33.5,2.3159373,SDN
20.5,34.5,2.2613456,SDN
20.5,35.5,2.1618216,SDN
20.5,36.5,2.0058243,SDN
20.5,37.5,1.7993346,USA
20.5,38.5,1.7813152,USA
20.5,39.5,1.8916341,USA
20.5,40.5,2.0383937,SAU
20.5,41.5,2.1883993,SAU
20.5,42.5,2.291401,SAU
20.5,43.5,2.3918412,SAU
20.5,44.5,2.472822,SAU
20.5,45.5,2.5459228,USA
20.5,46.5,2.584227,SAU
20.5,47.5,2.5784054,SAU
20.5,48.5,2.5753384,SAU
20.5,49.5,2.5533738,SAU
20.5,50.5,2.52029,SAU
20.5,51.5,2.4607701,SAU
20.5,52.5,2.4093885,SAU
20.5,53.5,2.3394957,SAU
20.5,54.5,2.2638047,SAU
20.5,55.5,2.1511188,OMN
20.5,56.5,1.9829656,USA
20.5,57.5,1.7781814,USA
20.5,58.5,1.585105,USA
20.5,59.5,1.4718661,USA
20.5,60.5,1.4675456,USA
20.5,61.5,1.4702117,USA
20.5,62.5,1.4805766,USA
20.5,63.5,1.4910975,USA
20.5,64.5,1.4985751,USA
20.5,65.5,1.4994955,USA
20.5,66.5,1.5029961,USA
20.5,67.5,1.5081925,USA
20.5,68.5,1.5088043,USA
20.5,69.5,1.5166547,USA
20.5,70.5,1.5289915,USA
20.5,71.5,1.5762316,USA
20.5,72.5,1.6021926,USA
20.5,73.5,1.6808599,IND
20.5,74.5,1.7099861,IND
20.5,75.5,1.7475848,USA
20.5,76.5,1.7605052,USA
20.5,77.5,1.7437077,USA
20.5,78.5,1.7476573,USA
20.5,79.5,1.7421783,USA
20.5,80.5,1.7522613,IND
20.5,81.5,1.7338537,IND
20.5,82.5,1.7326065,IND
20.5,83.5,1.7118717,IND
20.5,84.5,1.647315,IND
20.5,85.5,1.5087018,IND
20.5,86.5,1.3958509,USA
20.5,87.5,1.2867855,IND
20.5,88.5,1.2796974,IND
20.5,89.5,1.2915497,USA
20.5,90.5,1.3647747,USA
20.5,91.5,1.4286267,USA
20.5,92.5,1.5316097,USA
20.5,93.5,1.7755318,MMR
20.5,94.5,1.8251879,MMR
20.5,95.5,1.7882494,MMR
20.5,96.5,1.8450383,MMR
20.5,97.5,1.8167485,MMR
20.5,98.5,1.8699303,MMR
20.5,99.5,1.9023161,MMR
20.5,100.5,1.9038582,LAO
20.5,101.5,1.8979406,LAO
20.5,102.5,1.9036565,LAO
20.5,103.5,1.9250593,LAO
20.5,104.5,1.9688756,CHE
20.5,105.5,1.9461589,CHE
20.5,106.5,1.9028635,CHE
20.5,107.5,1.8462003,CHE
20.5,108.5,1.8243781,CHE
20.5,109.5,1.792014,CHE
20.5,110.5,1.7298579,USA
20.5,111.5,1.5910952,CHE
20.5,112.5,1.5313584,CHE
20.5,113.5,1.4928008,USA
20.5,114.5,1.4605937,USA
20.5,115.5,1.4354988,USA
20.5,116.5,1.4148147,USA
20.5,117.5,1.3978004,USA
20.5,118.5,1.3886935,USA
20.5,119.5,1.3799031,USA
21.5,-172.5,1.4575747,USA
21.5,-171.5,1.4562676,USA
21.5,-170.5,1.4532775,USA
21.5,-169.5,1.4497119,USA
21.5,-168.5,1.4468837,USA
21.5,-167.5,1.444149,USA
21.5,-166.5,1.4421585,USA
21.5,-165.5,1.4407558,USA
21.5,-164.5,1.440919,USA
21.5,-163.5,1.4389379,USA
21.5,-162.5,1.4418324,USA
21.5,-161.5,1.4405444,USA
21.5,-160.5,1.4456288,USA
21.5,-159.5,1.4482772,USA
21.5,-158.5,1.4512535,USA
21.5,-157.5,1.4513344,USA
21.5,-156.5,1.4508082,USA
21.5,-155.5,1.4497309,USA
21.5,-154.5,1.4492959,USA
21.5,-153.5,1.4554232,USA
21.5,-152.5,1.4617742,USA
21.5,-151.5,1.4711474,USA
21.5,-150.5,1.4783152,USA
21.5,-149.5,1.4889481,USA
21.5,-148.5,1.4956337,USA
21.5,-147.5,1.5060519,USA
21.5,-146.5,1.5149834,USA
21.5,-145.5,1.5247228,USA
21.5,-144.5,1.5335169,USA
21.5,-143.5,1.5411278,USA
21.5,-142.5,1.550308,USA
21.5,-141.5,1.5569382,USA
21.5,-140.5,1.5646886,USA
21.5,-139.5,1.5702331,USA
21.5,-138.5,1.5772896,USA
21.5,-137.5,1.5831225,USA
21.5,-136.5,1.5902284,USA
21.5,-135.5,1.5977519,USA
21.5,-134.5,1.6038518,USA
21.5,-133.5,1.6133238,USA
